5096	3	q	there is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer.
5097	3	q	women in the united states are paid about 70 percent of what men earn for the same work.
5098	5	q	wisconsin has created just under 100,000 jobs since he took office.
5099	1	q	in new jersey, gov. christie vetoed legislation to extend early voting.
5100	4	q	were the most highly taxed nation in the world.
5101	1	q	says federal regulations adopted in 2011 increased the cost of each vehicle for his business by $10,000.
5102	0	q	even if you took literally every single ounce of platinum in the world, it still wouldnt add up to enough needed to pay down our nations debt.
5103	2	q	a new law requires the usda to approve the harvest and sale of crops from genetically modified seed even if a court has ruled against the crop as being dangerous to public safety or the environment.
5104	4	q	says under oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.
5105	2	q	"in afghanistan ""the (military) leadership has proposed a new medal, an award for 'courageous restraint' ... for 'not firing back.' """
5106	4	q	the justice departments fast and furious gun-walking program started in the bush administration.
5107	3	q	says one of austin city council member randi shades biggest contributors is the lobbyist for the formula 1 racetrack planned outside austin.
5108	4	q	as unbelievable as it sounds, your tax dollars are funding the federal governments zombie apocalypse plan. i kid you not.
5109	4	q	rob portman is the one who actually sucked the jobs out of the (mahoning) valley and sent them to china.
5110	5	q	gov. scott walker and the republican-controlled state legislature have added over $140 million in new special interest spending
5111	2	q	when it comes to what little bit of job creation was happening in massachusetts (when mitt romney was governor), it was happening in the public sector at six times the rate that it was happening in the private sector.
5112	1	q	says former sen. george allen voted four times to raise his own pay.
5113	1	q	eighty-seven percent of private insurance plans currently include (abortion) coverage.
5114	1	q	rhode island has the second highest per enrollee (medicaid) cost of any state in the country, which is 60 percent higher than the national average.
5115	3	q	one estimate says there may be three times as much oil in the united states as there is in saudi arabia.
5116	1	q	says he fought obama at the supreme court and won.
5117	4	q	says actor dwayne the rock johnson wore a t-shirt stating: we stand for the flag, we kneel for the fallen.
5118	2	q	there have been some estimates that if you deported everybody who is in texas illegally, it would create an economic recession for the state.
5119	3	q	tim kaine supported higher energy costs for families.
5120	4	q	ending federal funding for national public radio would jeopardize 9,000 jobs.
5121	0	q	says florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under obamacare.
5122	4	q	rick scott has said that he would do away with the department of community affairs.
5123	3	q	oregons umpqua community college where the shooting occurred was a gun-free zone.
5124	2	q	as a result of national rifle association and other private-sector (safety-education) programs, fatal firearms accidents are at the lowest level in 100 years.
5125	0	q	georgias crct set some of the lowest expectations for student proficiency in the nation.
5126	0	q	"he's been endorsed by ""every major newspaper here in the state of texas."""
5127	0	q	the house of representatives does not have a prochoice majority.
5128	2	q	romney outsourced call center jobs to india.
5129	0	q	to give a sense of how families are struggling, a record four out of every 10 school kids in ohio now qualifies for subsidized lunch.
5130	3	q	says obama puts 15 unelected, unaccountable bureaucrats in charge of medicare, who are required to cut medicare ... that will lead to denied care for current seniors.
5131	3	q	president barack obama has now spent three years proving that he kills jobs in energy, he kills jobs in manufacturing.
5132	5	q	margaret sanger wanted a black christian leader to be like a judas goat and lead the blacks to genocide. remember that? and they picked martin luther king as their spokesman.
5133	5	q	virginia state employees pay nothing toward their pensions.
5134	2	q	says barack obama and hillary clinton are responsible for leading america into a deal that will arm iran.
5135	2	q	95 percent of teachers and principals are not implicated in the [atlanta public schools cheating scandal] report at all.
5136	0	q	florida is the largest dog-racing state in the country.
5137	2	q	says donald trump is for a single-payer health care system.
5138	5	q	vows to keep georgias race for governor civil and focused on the positive.
5139	0	q	we cut our deficits by more than half.
5140	2	q	a study from the massachusetts institute of technology, harvard, and dartmouth concluded that medicaids value to its beneficiaries is significantly lower than the actual cost of the program.
5141	3	q	says sen. ted cruz used to be in favor of birthright citizenship but is now against it.
5142	1	q	40,000 veterans in texas wont get health care because perry rejected obamacares medicaid expansion.
5143	1	q	u.s. unemployment among people ages 16 to 24 is 18.4 percent, which is a 60-year high.
5144	0	q	says u.s. sen. ron johnson voted to let oil and gas companies emit unlimited carbon pollution into our air
5145	2	q	an overwhelming majority of republican and democrat law enforcement leaders have endorsed brad schimel.
5146	0	q	what do rutgers university, kean university, montclair state university, new jersey city university, stockton college, rowan university and william paterson all have in common? they all graduate less than 50 percent of their students within four years.
5147	1	q	opponent holly benson said that just because youre poor doesnt mean youre unhealthy, it just means you have a lot more time to go running.
5148	3	q	most of the people who have signed up through the obamacare exchanges already had insurance.
5149	0	q	says a change in law he carried stopped a $100 million tax increase in the dallas school district.
5150	1	q	weve recovered (from the recession) faster and come farther than almost any other advanced country on earth.
5151	4	q	jeff greene on why hewent cuba.
5152	2	q	says hillary clinton isunder investigation with the fbi right now.
5153	4	q	the average (public school) teacher in wisconsins making $89,000 a year in salary and benefits.
5154	1	q	(chris christie) has not paid one dollar of state money into our pension system, and then states that the system is broke.
5155	1	q	states have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. this is the largest reduction in state mental health services in half a century.
5156	1	q	under republican chris christie, new jersey had the highest increase in unemployment in the country last year. nearly 1 in 10 jobless. the worst unemployment in the region. near the bottom in economic growth, yet christie protected a tax cut for millionaires but vetoed a minimum wage hike.
5157	2	q	mitt romneys companies were pioneers in outsourcing u.s. jobs to low-wage countries.
5158	2	q	28 percent of kentuckians dont have any online access.
5159	3	q	we spent twice as much per capita for health care in this country as the next closest nation.
5160	2	q	the obama administration called bashar assad a reformer when he was turning his russian-provided guns on his own people.
5161	0	q	currently it costs more than a penny for the u.s. mint to make a one cent coin and more than a nickel to make the five cent piece.
5162	3	q	on the day the house voted on the climate change bill, there was not even a copy of the bill in the well of the house, which is standard. it wasnt even written.
5163	3	q	says hillary clinton makes more per hour at a speaking gig than the average ceo does in a year.
5164	3	q	says every time the legislature suspended the kicker, most recently the corporate kicker in 2007, salem spent every penny and failed to stabilize the states revenues.
5165	2	q	cuba has a lower child mortality rate than ours. their life expectancy is now greater than ours.
5166	5	q	says baltimore police are trained by mossad and shin bet.
5167	3	q	wisconsin ranks no. 2 in economic growth, according to the federal reserve bank of philadelphia.
5168	4	q	says he never voted for a tax increase.
5169	2	q	when we lower tax rates, we generate more in revenues. that happened in 86 with the reagan plan, happened in 2001, following the bush plan.
5170	3	q	the atlanta areas water planning district is now the national leader in conservation.
5171	1	q	the state of wisconsin pays plumbers, engineers and other attorneys much, much more than it pays attorneys to represent poor people.
5172	1	q	says peyton manning struggles in cold weather games.
5173	1	q	under president bush in eight years, we added $4.9 trillion to the debt. under president obama, weve added $5.3 trillion to the debt in the 3.5 years hes been in office.
5174	2	q	minnesota has passed and indiana has passed right to work laws making union membership and dues optional
5175	0	q	gov. rick scotts sale of the state planes was not proper.
5176	4	q	the health care law is job killing.
5177	1	q	weve seen a remarkable reduction in the number of americans being executed -- its down nearly two-thirds over the past generation.
5178	2	q	onthe iran nuclear deal
5179	5	q	q: what do these patriotic americans have in common? a: they are all draft dodgers.
5180	1	q	outside of recall elections, theres never been a public official removed from office in wisconsin for anything but malfeasance in office.
5181	1	q	half of all americans have less than $10,000 in their savings account.
5182	0	q	says theres no language in the u.s. constitution that prevents someone from running for congress simultaneously in multiple states.
5183	1	q	the united states is 50th in life expectancy in the world.
5184	3	q	ebola is incredibly contagious, very transmissible and easy to catch.
5185	4	q	in 2010, betty sutton voted to destroy medicare.
5186	3	q	travis county residents trusted me to take on tom delay and we won.
5187	1	q	the turnout on may 14th was just 7 percent -- the lowest turnout in decades.
5188	3	q	eric cantor voted to fully fund obamacare in october.
5189	2	q	on support for ethanol mandates
5190	4	q	the fiscal cliff agreement was the largest tax increase in history.
5191	0	q	on the mosque near ground zero.
5192	2	q	latin americas economy is almost as big as the economy of china.
5193	4	q	"obama ""has no experience or background at all in national security affairs."""
5194	3	q	jim marshall votes liberal in washington ... and we arent fooled.
5195	5	q	says its not accidental that the villain in the batman movie is named bane.
5196	4	q	white house spokesman robert gibbs lied when he said president obamas birth certificate is posted on the internet.
5197	4	q	a provision in the health care reform bill for end-of-life counseling for seniors is not entirely voluntary.
5198	2	q	says scott bruun still believes in the same old direction that george bush had before, which is to privatize social security.
5199	0	q	"when mccain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'the american people won't care about this.' """
5200	1	q	i was speaking out on pension reform almost 17 years ago.
5201	0	q	three of our cities are among the top five worst cities in the u.s. for asthma.
5202	3	q	the labor participation rate is at an all-time low.
5203	1	q	"mike huckabee ""supported taxpayer-funded scholarships for illegal aliens."""
5204	4	q	for every 33 pregnant women that walk into a planned parenthood clinic, 32 receive an abortion.
5205	0	q	virginia spends $400,000 on abstinence programs while losing $2.5 million in federal funds due to gov. bob mcdonnells political agenda.
5206	1	q	nearly 6 in 10 uninsured americanscan get health insurance for what may be the equivalent of your cell phone bill.
5207	1	q	cranstons 2014-2015 budget funds 100 percent of the local police and fire pension and other retiree benefit costs.
5208	3	q	says the 2014-15 state budget cut border security and funding to fight criminal gangs.
5209	4	q	says democratic party created the ku klux klan.
5210	1	q	says roy blunt secretly inserts language to benefit tobacco giant philip morris into a national security bill while blunts girlfriend and son are lobbyists for the cigarette company, and just days earlier, 26 philip morris executives wrote checks to blunt totaling $23,000.
5211	0	q	says donald trump mocked someone with a disability.
5212	2	q	we rank below ethiopia, im told, in terms of our exports per capita, well below any of the other developed countries we trade with, and well below china and (south) korea.
5213	1	q	bill heller raises taxes. property taxes. small business taxes. he even wants to tax the internet. mr. heller said no to balancing the federal budget, that puts more debt on our kids.
5214	2	q	"the u.s. spends $4 billion on research and development for energy, while spending $350 billion on oil from foreign countries, ""many of whom are our enemies."""
5215	4	q	says the state auditor found that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible.
5216	5	q	says barack obama began his presidency going on a worldwide apology tour.
5217	3	q	[my administration is] well represented both racially, ethnically and gender-wise.
5218	0	q	president obama campaigned on a promise to put reproductive health care at the center of his reform plan.
5219	2	q	president obama campaign surrogate maryland gov. martin omalley acknowledged that we are not better off than we were four years ago.
5220	2	q	site selectors who decide where businesses expand or relocate shun closed shop states like wisconsin in favor of right to work states like iowa, indiana and michigan.
5221	2	q	said he opposed every budget republican and democrat.
5222	0	q	the house of representatives has never sued a sitting president in all of u.s. history.
5223	4	q	only five texas counties account for almost 90 percent of the (states) cattle industry.
5224	2	q	says president barack obama has allowed, each year hes been here, the prosecutions of gun cases (for background check failures) to go down. ... theyve declined every year since president bush left office.
5225	1	q	oregons budget has grown by 49 percent in just four years.
5226	2	q	we've created or saved up to 1.6 million jobs, according to the cbo -- the congressional budget office -- through the recovery act.
5227	3	q	says matt bevin has repeatedly failed to pay his taxes.
5228	1	q	"california republican gubernatorial hopeful meg whitman ""contributed to, and campaigned, for"" democratic sen. barbara boxer."
5229	3	q	says a justice department memo directs that you must openly embrace gay marriage and homosexuality.
5230	4	q	kasichs trade deals cost ohio thousands of jobs - 49,000 jobs to mexico, 91,000 to china.
5231	0	q	says with jon corzine, its the first time, i think, in history where a former senator has been subpoenaed to testify before his former colleagues.
5232	2	q	says donald trump brings in hundreds of foreign workers to replace americans.
5233	3	q	tuition-free public universities and colleges are just a pipe dream. false. they were both free up until the vietnam war.
5234	2	q	candidate bill byrne used campaign funds for work on his personal car.
5235	1	q	pat toomey thinks corporations shouldnt pay any taxes.
5236	2	q	a construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year. and thats how its working right now.
5237	2	q	we have seized more currency, more drugs, more outbound arms in the past year than any year in our countrys history.
5238	1	q	theres never been a direct supreme court case on people who were here illegally, whether or not their kids are citizens.
5239	1	q	some 8.1 million of the estimated 11 million to 12 million people in this country illegally are working.
5240	1	q	traditionally, presidential candidates release their tax returns . . . mitt romney still wont.
5241	4	q	says he never supported federal health care individual mandate.
5242	2	q	says the united states is in the worst recovery from an economic recession since world war ii.
5243	3	q	in 1940, only 7 percentof germans were nazis.
5244	2	q	the recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from guantanamo.
5245	2	q	under scott walkers tax plan, the average wisconsin taxpayer got just $11 a month. but corporations got $610 million in tax cuts. millionaires got at least $1,400 per year.
5246	2	q	you cant raise taxes in ohio. we are one of the highest taxed states in the country.
5247	0	q	just 400 americans -- 400 -- have more wealth than half of all americans combined.
5248	3	q	says president is spending $2.2 billion to give away obamaphones.
5249	3	q	says obama has failed to pass a budget.
5250	1	q	did you know wisconsins afscme union has lost 50%+ of its members since no longer requiring membership?
5251	3	q	says joe sestak voted to gut medicare ... reducing benefits for 854,489 seniors and jeopardizing access to care for millions.
5252	3	q	democratic tax hikes led $70 billion of wealth to leave new jersey between 2004 and 2008, and mainly relocate to florida, north carolina, virginia and pennsylvania.
5253	2	q	wisconsins government accountability board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections.
5254	4	q	says florida had five sanctuary cities while jeb bush was governor.
5255	3	q	"cover florida ""is available to any floridian, offering basic coverage for about $150 a month, instead of the typical $600 a month."""
5256	2	q	says new hampshire had the fourth-lowest unemployment rate in the country during maggie hassans time in the state senate.
5257	4	q	on timing of announcement for president.
5258	2	q	when the presidents spokesman was asked about (anwar) al-awlakis son, he said he should have chosen a more responsible father.
5259	0	q	in 1976, the first year that pell grants were fully funded, a full pell grant paid 72 percent of the cost of attendance at a typical four-year public college. today, a full pell grant covers just 34 percent of those costs.
5260	0	q	we have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the kremlin, and they are designed to influence our election.
5261	2	q	were destroying more businesses in the united states now than are being created for the first time in our history.
5262	4	q	in buffalos solarcity project, andrew cuomo will create maybe 500 jobs if it ever happens at all, at about $1.5 million per job.
5263	0	q	"obama said his proposed $1,000 emergency energy rebate ""will be enough to offset the increased cost of gas for a working family over the next 4 months."""
5264	2	q	says barack obama has deported more people than any other president in this countrys history.
5265	2	q	the annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.
5266	0	q	says fewer than 30 percent of texas college students graduate in four years and only 58 percent graduate within six years.
5267	3	q	in states where beer is unregulated, the per capita production is significantly higher.
5268	2	q	the average kid comes out of virginia colleges with about $25,000-plus in debt.
5269	0	q	says mitt romney told university students in ohio that to start a business, they should borrow money if you have to from your parents.
5270	2	q	in the state of indiana, ive signed more than $3.5 billion in tax relief.
5271	3	q	says donald trump never said that more nations should get nuclear weapons.
5272	2	q	mayor giuliani made new york city what's known as a 'sanctuary city,' where illegal aliens were allowed to come. and he instructed the leaders of the city not to enforce the law, not to enforce immigration law.
5273	2	q	scott walker couldnt get his own party to back more than a 500-student increase in milwaukees school choice program, but in indiana, mitch daniels voucher program is approaching 30,000 students two years after opening.
5274	1	q	rick scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions.
5275	3	q	says hillary clinton laid the groundwork for getting chemical weapons out of syria.
5276	0	q	newt gingrich teamed with nancy pelosi and al gore on global warming.
5277	4	q	the senate immigration bill unleashes a massive increase in overall immigration. were talking about a population increase under the senate bill of over 70 million people in 20 years.
5278	2	q	says a federal judge in san antonio issued a ruling that not only could the students not pray at their graduation, if they used the word benediction, the word invocation, the word god, asked the audience to stand or asked for a moment of silence, he would put the superintendent in jail.
5279	3	q	says he will pursue change in federal law to protect employees from extortion from a union because the supreme court has ruled that federal prohibitions outlawing extortion usually do not apply to unions.
5280	4	q	"obama ""shunned the opportunity to talk to soldiers to thank them for their service."""
5281	5	q	and while (ted) strickland proposed cuts for services for children, he wasted over $250,000 remodeling his bathrooms at the governors mansion.
5282	2	q	in rhode island, only 5 percent of ozone pollution is from local or in-state sources. . . ninety-five percent comes from outside of our borders, particularly the midwest.
5283	3	q	weve had the same leadership in the travis county das office for 30 years.
5284	4	q	do you know that we have pipes carrying natural gas in this country that are made of wood? im not joking.
5285	0	q	mitt romney says class sizes dont matter.
5286	3	q	roy barnes voted against a bill in the state senate that would have made it easier to convict child abusers.
5287	4	q	many just call him lyin ted. ... histv ad about john kasich? lie! stations had to pull it off the air.
5288	2	q	says republicans mitt romney and paul ryan support massive cuts in social security for future generations.
5289	1	q	we created a flat tax in the state of utah.
5290	5	q	we had no domestic attacks under bush.
5291	3	q	"the white house has ""refused"" international help in dealing with the oil spill."
5292	1	q	says personal-injury trial lawyers have provided over 80 percent of the funding for the texas democratic party for over a decade.
5293	5	q	says ted cruz never denied his father was photographedwith lee harvey oswald.
5294	1	q	the governor does not have any power to veto a referendum [on same-sex marriage] that would be a constitutional amendment.
5295	5	q	our most important work has been creating and retaining almost 55,000 ohio jobs.
5296	3	q	roy barnes is part of the team that has run up trillions of dollars in debt that americans will spend years paying off, and theyve done it without creating one job.
5297	0	q	my office sends federal money back every year.
5298	0	q	we have over 25 million people who live in texas and less than 2 percent of them have concealed handgun licenses.
5299	5	q	says president barack obamas recent new york fundraising trip cost between $25 million and $50 million.
5300	0	q	says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.
5301	0	q	says hes the first aggie governor of texas.
5302	0	q	on using gov. scott walkers collective-bargaining limits to help balance the city of milwaukee budget
5303	2	q	a minor cannot get a tattoo without parental consent but can get an abortion without parental consent.
5304	3	q	daniel webster is an advocate for a group that teaches that mothers should not work outside the home.
5305	0	q	says new jerseys public school students have the best advanced placement scores in the nation.
5306	4	q	the citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide -- not district by district
5307	2	q	she created the waste, fraud and mismanagement hotline.... (that) has saved wisconsin taxpayers hundreds of thousands of dollars.
5308	3	q	$65 million from abc privatization will not pay for even an overpass in tysons corner.
5309	4	q	this is the first time since roe was decided in 1973 that a court has granted personhood status to the preborn.
5310	4	q	says republican candidates in oregon are advocating violence against gays.
5311	1	q	we only have 2 percent of the oil reserves in the world, and we consume 25 percent of the world's oil on a daily basis.
5312	0	q	the debt will soon eclipse our entire economy.
5313	3	q	dave aronbergs career legal experience is less than two years as asst. ag/private attorney.
5314	1	q	says theres a 100-year-old international norm not to use chemical weapons.
5315	4	q	gains in atlanta public schools scores on a national standardized test lend credence to dramatic score increases on state tests.
5316	4	q	on signing a no-tax pledge
5317	4	q	says the number-one source of illegal immigration is people legally coming to the united states on a tourist visa or a student visa and then disappearing into the population and never being heard from again.
5318	2	q	on opposing citizenship for illegal immigrants
5319	2	q	georgia is one of the 10 most tax-friendly states for retirees.
5320	4	q	says al qaeda has camps with the drug cartels in mexico.
5321	4	q	romneycare sent costs spiraling out of control in massachusetts, hiking premiums, squeezing household budgets.
5322	0	q	seneca jones timber co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. an ad from the company asks: do you know that most all mills in oregon have retooled over the past 20 years?
5323	3	q	members of congress passed a pay raise for themselves of $10,000 over two years even as they voted not to raise social security benefits for 2010 and 2011.
5324	4	q	says gov. scott walkers proposed budget would sell off wisconsins state parks.
5325	2	q	says kelly ayotte voted to fix background checks.
5326	1	q	says the texas unemployment rate has even grown more than the nations as a whole.
5327	4	q	the chairman of the party of florida, who is an avid and outward supporter of marco rubio, gets to appoint 30 of those delegates.
5328	4	q	she said, you know, 'i voted for it, but i hoped it wouldn't pass.' that was a quote on live tv.
5329	1	q	the u.s. initially had three federal felonies: treason, piracy, and counterfeiting securities and money.
5330	2	q	if you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years.
5331	4	q	on sharing power with republicans
5332	3	q	women (are) paid 77 cents on the dollar for doing the same work as men.
5333	0	q	says georgia ranks near the bottom in per capita transportation spending.
5334	4	q	says allegations that he made unwanted sexual advances on a female sheriffs deputy were found by two separate judges to not have merit.
5335	4	q	"the more than $800,000 raised by the alan grayson campaign last quarter was ""#1 among all 435 members of the u.s. house of representatives."""
5336	2	q	some cardiologists estimate 70 percent of all males over 50 have some form of heart disease.
5337	2	q	if every house in florida had a solar-heated water tank, that would eliminate consumption by 17 percent.
5338	1	q	the koch brothers are the richest people in the world. individually, theyre only fifth. put them together theyre the richest in the world.
5339	4	q	shows in a television ad that police took evidence fromsolantic, rick scotts new health care company, after allegations emerged that the company was engaging in fraud.
5340	3	q	mexican government officials hand out brochures showing individuals how they can avoid our border patrol, how they can get into our country.
5341	4	q	says gov. rick perry failed to involve border sheriffs in developing plans to prevent violence in their communities.
5342	0	q	when social security started, age expectancy for the average man was 58. it was 62 -- 62 for women.
5343	5	q	says rep. michele bachmann said president barack obama might be to blame for the fort hood shootings.
5344	0	q	wisconsin was the first state to ban public and private sector employment discrimination based on sexual orientation.
5345	2	q	by fiscal year 2013, the state is expected to wipe through [hope scholarship] reserve funds.
5346	3	q	hillary clinton and barack obama want to raise capital gains taxes, which apply to home sales.
5347	1	q	under rick scott, homeowners are paying higher (home insurance) premiums for less coverage.
5348	2	q	says the number of democrats who voted for the gop measure allowing health plan renewals is close to the number who voted on gop bills to delay mandates on employers and individuals.
5349	2	q	sharron angle wants to wipe out social security.
5350	3	q	for the first time in history, (thors) hammer is being held by a woman.
5351	1	q	three or four countries out of roughly 60 in the anti-isis coalition are providing military force.
5352	1	q	(koch industries) is among the worst in toxic air pollution in the entire united states ... and churns out more climate-changing greenhouse gases than oil giants chevron, shell and valero.
5353	3	q	from 2000 to 2008, we averaged about five mass shootings a year. were now averaging 15. so thats a three-fold increase.
5354	3	q	lloyd doggett made millions off companies like bank of america while they took taxpayer bailout money.
5355	3	q	residents could have received nearly $48m for local schools, fire district, sheriffs dept. and social services.
5356	0	q	gingrich supported individual health insurance mandates.
5357	1	q	61 percent of non-tea party republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming.
5358	3	q	says romney wants to take away early childhood education, slash k-12 funding, and cut college aid to pay for a $250,000 tax break for multi-millionaires.
5359	1	q	says president barack obama came into office very concerned about wiretappings but then he became president of the united states, he got all the briefings (and) he decided the balance is probably pretty appropriately struck.
5360	2	q	you can be an nfl player with murder charges and not be suspended.
5361	2	q	during his tenure in washington and in the illinois state senate, barack obama has accumulated a record of bipartisan success.
5362	3	q	this year president obama canceled the 21st annual national day of prayer ceremony at the white house under the ruse of not wanting to offend anyone.but on september 25, 2009 from 4 am until 7 pm, a national day of prayer for the muslim religion was held on capitol hill, beside the white house.
5363	3	q	the tax foundation figures rhode island as the 10th highest state for state and local tax burden per capita in the country. were the 6th worst in the country for the business tax index. were the 3rd highest per capita in the country for all taxes.
5364	1	q	rhode island has a [inmate] recidivism rate of over 60 percent.
5365	4	q	"says former clinton budget director alice rivlin said the stimulus bill ""won't actually stimulate the economy."""
5366	5	q	says south carolina gov. nikki haley is an immigrant.
5367	2	q	tim kaine doubled down in his support of devastating defense cuts, saying the the deal was the right thing to do.
5368	2	q	i've been standing up against ... the chinese government over women's rights and standing up for human rights.
5369	2	q	25 percent of all drug-related fatal vehicle accidents in the u.s. involve marijuana.
5370	4	q	on support for the affordable care act (obamacare).
5371	1	q	kendrick meek is the only candidate who has consistently been against expanded drilling.
5372	3	q	the total unemployment rate for hispanic or latino workers has increased from 10% to 10.3% between january 2009 and march 2012.
5373	2	q	today, the united states is the most respected country on earth.
5374	3	q	says in the governors proposed budget the use of that, what is called one-shots, is a 500 percent increase over the last corzine budget.
5375	2	q	i don't answer hypotheticals.
5376	4	q	on tim kaine: in exchange for campaign contributions, he appointed a radical jihadi to the virginia immigration commission.
5377	4	q	we are experiencing the worst economic recovery america has ever had.
5378	1	q	when we look at the number of murders in the united states (in) 2009, we had 9,500 people murdered. when we look around the world, we see ... large countries, the u.k., germany, japan had 200 or less killed in a year.
5379	3	q	the growth in health care costs has been reined in through the affordable care act.
5380	1	q	we have an increase in murder within our cities, the biggest in 45 years.
5381	2	q	the minimum wage in real terms right now is below where it was when harry truman was in office.
5382	2	q	there are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.
5383	0	q	says hes proposed the largest employer contribution to the virginia retirement system in history.
5384	1	q	while the sequester is in effect, the federal government is still funding a study on duck penises.
5385	3	q	a number of the national publications have put this race in a tossup race between democrats and republicans. they don't know who's going to win this race.
5386	4	q	says new jerseys job growth in may represents 25 percent of all the jobs created in the country.
5387	4	q	president obama's bill won't bring down the costs (of health care) for average americans -- or really for very few americans, if any.
5388	3	q	the united states has more of our people in prison than russia, china, and north korea combined.
5389	5	q	as usual, hillary the dems are trying to rig the debates so 2 are up against major nfl games.
5390	3	q	louie gohmert of texas blamed the mass shooting at a movie theater in colorado on the ongoing attacks on judeo-christian beliefs.
5391	0	q	a trade war is something very different (than curbing new trade agreements). we went down that road in the 1930s. it made the great depression longer and more painful.
5392	1	q	taxes went down under jerry brown.
5393	0	q	china is practicing how to blow up our satellites.
5394	3	q	a lot of the problems with forest fires ...is because of bad policy (not to clear out the forests) that was put in place by environmentalists.
5395	5	q	sheldon whitehouse voted for a $525-billion tax increase on the middle class.
5396	4	q	the americans for tax reform pledge relates to new taxes that were going to be initiated by legislative action.
5397	1	q	bernie sanders opposes the death penalty, and hillary clinton supports it.
5398	0	q	"palin supports ""aerial hunting of wolves and other wildlife."""
5399	3	q	women make only 78 percent of what men make for the same job.
5400	1	q	it has been 269 days since (hillary) clinton has held a press conference.
5401	3	q	says he was the first local official to endorse barack obama
5402	4	q	about $4.89 billion in one-time money was used to balance the current state general revenue fund budget.
5403	1	q	says that under president john f. kennedy, government took up 27 percent of the economy, and today it consumes 37 percent.
5404	0	q	president obama has stopped using the phrase war on terror.
5405	4	q	we have no regulation of drones in the united states in their commercial use.
5406	0	q	geithner still didn't correct the same type of error for some years, even after the internal revenue service flagged him for the failure to pay the taxes in other years.
5407	0	q	the american people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.
5408	5	q	after the debate that we had last week, politifact came out and said that everything i said was true.
5409	0	q	a typical married couple will contribute $119,000 into medicare but will receive $357,000 in medicare benefits over their lifetimes.
5410	2	q	we have cut crime across every single zone in the city of atlanta by between 10 percent and 16 percent, depending on the zone.
5411	5	q	theres talk in congress now about basically confiscating your private 401(k) or ira plan and rolling it into social security to strengthen social security.
5412	2	q	more than half of last years u.s. college graduates are unemployed or underemployed.
5413	1	q	opinion polls show that the majority of americans, and the majority of new jerseyans, favor marriage equality for same sex couples.
5414	2	q	832,000 people lost their job while (charlie crist was)governor.
5415	5	q	aig insures the pension trust of the united states congress!
5416	1	q	medicaid is close to 30 percent of the state budget and the biggest expenditure at the state.
5417	2	q	says president barack obama is responsible for pending defense cuts.
5418	2	q	says opponent tammy baldwin has had not one positive ad in the campaign for u.s. senate.
5419	2	q	barack obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.
5420	3	q	i didn't campaign on a public option.
5421	1	q	more than half of all drivers licenses issued in california this year have gone to illegal aliens.
5422	0	q	we just dont want to get to be like louisiana, where you have drive-up daiquiri shops.
5423	3	q	says donald trump and marco rubio opposed cruzs efforts to defund planned parenthood.
5424	0	q	ninety percent of the job growth in virginia has been in the private sector.
5425	1	q	californians consume 40 percent less energy per person than the national average
5426	0	q	rhode island has the worst maintained bridges in the united states of america . . . and we have the second worst maintained roads [behind] alaska.
5427	2	q	the city of richmond built the second richest team in the nfl a $14 million stadium.
5428	0	q	a database police use to look up wanted suspects excludes certain warrants issued by atlanta municipal court.
5429	2	q	on whether he would put a missile shield in poland.
5430	4	q	welcome to wisconsin road signs have always been made in wisconsin,but scott walker is outsourcing themto an out-of-state company and paying more money for them.
5431	3	q	says russ feingold cast the deciding vote for the largest tax increase in history
5432	2	q	washington, d.c., now has greater population than wyoming and vermont, more active duty military than 29 states, more tax revenue than 29 states (and) a larger domestic product than 27 states.
5433	3	q	says signers of recall petitions against wisconsin gov. scott walker are at risk because of newly discovered provisions in state law.
5434	4	q	says in canada, the number of ct scan machines per 1,000 people is like one-tenth of what we have here in this country. thats why people have to wait.
5435	2	q	says hillary clinton wanted the wall.
5436	1	q	says lake erie contains more native fish than all the other great lakes combined.
